Cntxt	ID	Choice	x11	x12	x13	x14	x21	x22	x23	x24	x31	x32	x33	x34	AV1	AV2	AV3
3	162	2	525	0	20	3	545	50	15	2	505	100	10	1	1	1	1
3	162	1	505	100	15	1	545	50	15	2	525	0	20	3	1	1	1
3	162	1	525	100	20	1	525	50	10	2	505	0	15	3	1	1	1
3	162	2	505	0	20	3	525	100	10	1	525	50	10	2	1	1	1
3	162	3	545	50	10	2	505	0	10	3	545	100	20	1	1	1	1
3	162	3	545	50	10	2	545	0	20	1	505	100	10	3	1	1	1
3	162	2	505	0	10	1	525	100	20	3	545	50	15	2	1	1	1
3	163	2	545	50	15	2	505	100	20	3	525	0	15	1	1	1	1
3	163	1	525	100	15	3	505	0	15	1	545	50	20	2	1	1	1
3	163	3	525	0	20	3	545	50	15	2	505	100	10	1	1	1	1
3	163	1	505	100	15	1	545	50	15	2	525	0	20	3	1	1	1
3	163	1	525	100	20	1	525	50	10	2	505	0	15	3	1	1	1
3	163	2	505	0	20	3	525	100	10	1	525	50	10	2	1	1	1
3	163	3	545	50	10	2	505	0	10	3	545	100	20	1	1	1	1
3	163	3	545	50	10	2	545	0	20	1	505	100	10	3	1	1	1
3	163	2	505	0	10	1	525	100	20	3	545	50	15	2	1	1	1
3	164	2	545	50	15	2	505	100	20	3	525	0	15	1	1	1	1
3	164	1	525	100	15	3	505	0	15	1	545	50	20	2	1	1	1
3	164	3	525	0	20	3	545	50	15	2	505	100	10	1	1	1	1
3	164	1	505	100	15	1	545	50	15	2	525	0	20	3	1	1	1
3	164	1	525	100	20	1	525	50	10	2	505	0	15	3	1	1	1
3	164	2	505	0	20	3	525	100	10	1	525	50	10	2	1	1	1
3	164	3	545	50	10	2	505	0	10	3	545	100	20	1	1	1	1
3	164	3	545	50	10	2	545	0	20	1	505	100	10	3	1	1	1
3	164	2	505	0	10	1	525	100	20	3	545	50	15	2	1	1	1
3	165	2	545	50	15	2	505	100	20	3	525	0	15	1	1	1	1
3	165	1	525	100	15	3	505	0	15	1	545	50	20	2	1	1	1
3	165	3	525	0	20	3	545	50	15	2	505	100	10	1	1	1	1
3	165	1	505	100	15	1	545	50	15	2	525	0	20	3	1	1	1
3	165	1	525	100	20	1	525	50	10	2	505	0	15	3	1	1	1
3	165	2	505	0	20	3	525	100	10	1	525	50	10	2	1	1	1
3	165	3	545	50	10	2	505	0	10	3	545	100	20	1	1	1	1
3	165	3	545	50	10	2	545	0	20	1	505	100	10	3	1	1	1
3	165	2	505	0	10	1	525	100	20	3	545	50	15	2	1	1	1
3	166	2	545	50	15	2	505	100	20	3	525	0	15	1	1	1	1
3	166	3	525	100	15	3	505	0	15	1	545	50	20	2	1	1	1
3	166	1	525	0	20	3	545	50	15	2	505	100	10	1	1	1	1
3	166	2	505	100	15	1	545	50	15	2	525	0	20	3	1	1	1
3	166	2	525	100	20	1	525	50	10	2	505	0	15	3	1	1	1
3	166	2	505	0	20	3	525	100	10	1	525	50	10	2	1	1	1
3	166	3	545	50	10	2	505	0	10	3	545	100	20	1	1	1	1
3	166	3	545	50	10	2	545	0	20	1	505	100	10	3	1	1	1
3	166	2	505	0	10	1	525	100	20	3	545	50	15	2	1	1	1
3	167	2	545	50	15	2	505	100	20	3	525	0	15	1	1	1	1
3	167	1	525	100	15	3	505	0	15	1	545	50	20	2	1	1	1
3	167	2	525	0	20	3	545	50	15	2	505	100	10	1	1	1	1
3	167	1	505	100	15	1	545	50	15	2	525	0	20	3	1	1	1
3	167	1	525	100	20	1	525	50	10	2	505	0	15	3	1	1	1
3	167	1	505	0	20	3	525	100	10	1	525	50	10	2	1	1	1
3	167	3	545	50	10	2	505	0	10	3	545	100	20	1	1	1	1
3	167	2	545	50	10	2	545	0	20	1	505	100	10	3	1	1	1
3	167	3	505	0	10	1	525	100	20	3	545	50	15	2	1	1	1
3	168	2	545	50	15	2	505	100	20	3	525	0	15	1	1	1	1
3	168	1	525	100	15	3	505	0	15	1	545	50	20	2	1	1	1
3	168	2	525	0	20	3	545	50	15	2	505	100	10	1	1	1	1
3	168	1	505	100	15	1	545	50	15	2	525	0	20	3	1	1	1
3	168	1	525	100	20	1	525	50	10	2	505	0	15	3	1	1	1
3	168	1	505	0	20	3	525	100	10	1	525	50	10	2	1	1	1
3	168	3	545	50	10	2	505	0	10	3	545	100	20	1	1	1	1
3	168	2	545	50	10	2	545	0	20	1	505	100	10	3	1	1	1
3	168	3	505	0	10	1	525	100	20	3	545	50	15	2	1	1	1
3	169	3	545	50	15	2	505	100	20	3	525	0	15	1	1	1	1
3	169	1	525	100	15	3	505	0	15	1	545	50	20	2	1	1	1
3	169	3	525	0	20	3	545	50	15	2	505	100	10	1	1	1	1
3	169	1	505	100	15	1	545	50	15	2	525	0	20	3	1	1	1
3	169	1	525	100	20	1	525	50	10	2	505	0	15	3	1	1	1
3	169	2	505	0	20	3	525	100	10	1	525	50	10	2	1	1	1
3	169	3	545	50	10	2	505	0	10	3	545	100	20	1	1	1	1
3	169	3	545	50	10	2	545	0	20	1	505	100	10	3	1	1	1
3	169	2	505	0	10	1	525	100	20	3	545	50	15	2	1	1	1
3	199	2	545	50	15	2	505	100	20	3	525	0	15	1	1	1	1
3	199	2	525	100	15	3	505	0	15	1	545	50	20	2	1	1	1
3	199	1	525	0	20	3	545	50	15	2	505	100	10	1	1	1	1
3	199	3	505	100	15	1	545	50	15	2	525	0	20	3	1	1	1
3	199	1	525	100	20	1	525	50	10	2	505	0	15	3	1	1	1
3	199	1	505	0	20	3	525	100	10	1	525	50	10	2	1	1	1
3	199	3	545	50	10	2	505	0	10	3	545	100	20	1	1	1	1
3	199	3	545	50	10	2	545	0	20	1	505	100	10	3	1	1	1
3	199	2	505	0	10	1	525	100	20	3	545	50	15	2	1	1	1
3	200	2	545	50	15	2	505	100	20	3	525	0	15	1	1	1	1
3	200	2	525	100	15	3	505	0	15	1	545	50	20	2	1	1	1
3	200	1	525	0	20	3	545	50	15	2	505	100	10	1	1	1	1
3	200	1	505	100	15	1	545	50	15	2	525	0	20	3	1	1	1
3	200	1	525	100	20	1	525	50	10	2	505	0	15	3	1	1	1
3	200	1	505	0	20	3	525	100	10	1	525	50	10	2	1	1	1
3	200	3	545	50	10	2	505	0	10	3	545	100	20	1	1	1	1
3	200	3	545	50	10	2	545	0	20	1	505	100	10	3	1	1	1
3	200	2	505	0	10	1	525	100	20	3	545	50	15	2	1	1	1
3	201	2	545	50	15	2	505	100	20	3	525	0	15	1	1	1	1
3	201	1	525	100	15	3	505	0	15	1	545	50	20	2	1	1	1
3	201	1	525	0	20	3	545	50	15	2	505	100	10	1	1	1	1
3	201	1	505	100	15	1	545	50	15	2	525	0	20	3	1	1	1
3	201	1	525	100	20	1	525	50	10	2	505	0	15	3	1	1	1
3	201	1	505	0	20	3	525	100	10	1	525	50	10	2	1	1	1
3	201	3	545	50	10	2	505	0	10	3	545	100	20	1	1	1	1
3	201	3	545	50	10	2	545	0	20	1	505	100	10	3	1	1	1
3	201	2	505	0	10	1	525	100	20	3	545	50	15	2	1	1	1
3	202	2	545	50	15	2	505	100	20	3	525	0	15	1	1	1	1
3	202	2	525	100	15	3	505	0	15	1	545	50	20	2	1	1	1
3	202	3	525	0	20	3	545	50	15	2	505	100	10	1	1	1	1
3	202	1	505	100	15	1	545	50	15	2	525	0	20	3	1	1	1
3	202	3	525	100	20	1	525	50	10	2	505	0	15	3	1	1	1
3	202	1	505	0	20	3	525	100	10	1	525	50	10	2	1	1	1
3	202	2	545	50	10	2	505	0	10	3	545	100	20	1	1	1	1
3	202	3	545	50	10	2	545	0	20	1	505	100	10	3	1	1	1
3	202	1	505	0	10	1	525	100	20	3	545	50	15	2	1	1	1
3	203	2	545	50	15	2	505	100	20	3	525	0	15	1	1	1	1
3	203	2	525	100	15	3	505	0	15	1	545	50	20	2	1	1	1
3	203	1	525	0	20	3	545	50	15	2	505	100	10	1	1	1	1
3	203	1	505	100	15	1	545	50	15	2	525	0	20	3	1	1	1
3	203	3	525	100	20	1	525	50	10	2	505	0	15	3	1	1	1
3	203	1	505	0	20	3	525	100	10	1	525	50	10	2	1	1	1
3	203	3	545	50	10	2	505	0	10	3	545	100	20	1	1	1	1
3	203	2	545	50	10	2	545	0	20	1	505	100	10	3	1	1	1
3	203	2	505	0	10	1	525	100	20	3	545	50	15	2	1	1	1
3	204	2	545	50	15	2	505	100	20	3	525	0	15	1	1	1	1
3	204	3	525	100	15	3	505	0	15	1	545	50	20	2	1	1	1
3	204	1	525	0	20	3	545	50	15	2	505	100	10	1	1	1	1
3	204	1	505	100	15	1	545	50	15	2	525	0	20	3	1	1	1
3	204	1	525	100	20	1	525	50	10	2	505	0	15	3	1	1	1
3	204	2	505	0	20	3	525	100	10	1	525	50	10	2	1	1	1
3	204	2	545	50	10	2	505	0	10	3	545	100	20	1	1	1	1
3	204	3	545	50	10	2	545	0	20	1	505	100	10	3	1	1	1
3	204	2	505	0	10	1	525	100	20	3	545	50	15	2	1	1	1
3	205	2	545	50	15	2	505	100	20	3	525	0	15	1	1	1	1
3	205	2	525	100	15	3	505	0	15	1	545	50	20	2	1	1	1
3	205	3	525	0	20	3	545	50	15	2	505	100	10	1	1	1	1
3	205	1	505	100	15	1	545	50	15	2	525	0	20	3	1	1	1
3	205	3	525	100	20	1	525	50	10	2	505	0	15	3	1	1	1
3	205	1	505	0	20	3	525	100	10	1	525	50	10	2	1	1	1
3	205	2	545	50	10	2	505	0	10	3	545	100	20	1	1	1	1
3	205	3	545	50	10	2	545	0	20	1	505	100	10	3	1	1	1
3	205	1	505	0	10	1	525	100	20	3	545	50	15	2	1	1	1
3	206	2	545	50	15	2	505	100	20	3	525	0	15	1	1	1	1
3	206	2	525	100	15	3	505	0	15	1	545	50	20	2	1	1	1
3	206	1	525	0	20	3	545	50	15	2	505	100	10	1	1	1	1
3	206	1	505	100	15	1	545	50	15	2	525	0	20	3	1	1	1
3	206	1	525	100	20	1	525	50	10	2	505	0	15	3	1	1	1
3	206	1	505	0	20	3	525	100	10	1	525	50	10	2	1	1	1
3	206	3	545	50	10	2	505	0	10	3	545	100	20	1	1	1	1
3	206	2	545	50	10	2	545	0	20	1	505	100	10	3	1	1	1
3	206	2	505	0	10	1	525	100	20	3	545	50	15	2	1	1	1
3	207	2	545	50	15	2	505	100	20	3	525	0	15	1	1	1	1
3	207	2	525	100	15	3	505	0	15	1	545	50	20	2	1	1	1
3	207	3	525	0	20	3	545	50	15	2	505	100	10	1	1	1	1
3	207	1	505	100	15	1	545	50	15	2	525	0	20	3	1	1	1
3	207	3	525	100	20	1	525	50	10	2	505	0	15	3	1	1	1
3	207	1	505	0	20	3	525	100	10	1	525	50	10	2	1	1	1
3	207	2	545	50	10	2	505	0	10	3	545	100	20	1	1	1	1
3	207	3	545	50	10	2	545	0	20	1	505	100	10	3	1	1	1
3	207	1	505	0	10	1	525	100	20	3	545	50	15	2	1	1	1
3	209	2	545	50	15	2	505	100	20	3	525	0	15	1	1	1	1
3	209	2	525	100	15	3	505	0	15	1	545	50	20	2	1	1	1
3	209	3	525	0	20	3	545	50	15	2	505	100	10	1	1	1	1
3	209	1	505	100	15	1	545	50	15	2	525	0	20	3	1	1	1
3	209	3	525	100	20	1	525	50	10	2	505	0	15	3	1	1	1
3	209	1	505	0	20	3	525	100	10	1	525	50	10	2	1	1	1
3	209	2	545	50	10	2	505	0	10	3	545	100	20	1	1	1	1
3	209	3	545	50	10	2	545	0	20	1	505	100	10	3	1	1	1
3	209	1	505	0	10	1	525	100	20	3	545	50	15	2	1	1	1
3	210	2	545	50	15	2	505	100	20	3	525	0	15	1	1	1	1
3	210	1	525	100	15	3	505	0	15	1	545	50	20	2	1	1	1
3	210	3	525	0	20	3	545	50	15	2	505	100	10	1	1	1	1
3	210	1	505	100	15	1	545	50	15	2	525	0	20	3	1	1	1
3	210	1	525	100	20	1	525	50	10	2	505	0	15	3	1	1	1
3	210	2	505	0	20	3	525	100	10	1	525	50	10	2	1	1	1
3	210	3	545	50	10	2	505	0	10	3	545	100	20	1	1	1	1
3	210	3	545	50	10	2	545	0	20	1	505	100	10	3	1	1	1
3	210	3	505	0	10	1	525	100	20	3	545	50	15	2	1	1	1
3	211	2	545	50	15	2	505	100	20	3	525	0	15	1	1	1	1
3	211	1	525	100	15	3	505	0	15	1	545	50	20	2	1	1	1
3	211	3	525	0	20	3	545	50	15	2	505	100	10	1	1	1	1
3	211	1	505	100	15	1	545	50	15	2	525	0	20	3	1	1	1
3	211	1	525	100	20	1	525	50	10	2	505	0	15	3	1	1	1
3	211	2	505	0	20	3	525	100	10	1	525	50	10	2	1	1	1
3	211	3	545	50	10	2	505	0	10	3	545	100	20	1	1	1	1
3	211	3	545	50	10	2	545	0	20	1	505	100	10	3	1	1	1
3	211	2	505	0	10	1	525	100	20	3	545	50	15	2	1	1	1
3	212	3	545	50	15	2	505	100	20	3	525	0	15	1	1	1	1
3	212	2	525	100	15	3	505	0	15	1	545	50	20	2	1	1	1
3	212	3	525	0	20	3	545	50	15	2	505	100	10	1	1	1	1
3	212	1	505	100	15	1	545	50	15	2	525	0	20	3	1	1	1
3	212	1	525	100	20	1	525	50	10	2	505	0	15	3	1	1	1
3	212	2	505	0	20	3	525	100	10	1	525	50	10	2	1	1	1
3	212	2	545	50	10	2	505	0	10	3	545	100	20	1	1	1	1
3	212	3	545	50	10	2	545	0	20	1	505	100	10	3	1	1	1
3	212	1	505	0	10	1	525	100	20	3	545	50	15	2	1	1	1
3	213	2	545	50	15	2	505	100	20	3	525	0	15	1	1	1	1
3	213	2	525	100	15	3	505	0	15	1	545	50	20	2	1	1	1
3	213	3	525	0	20	3	545	50	15	2	505	100	10	1	1	1	1
3	213	1	505	100	15	1	545	50	15	2	525	0	20	3	1	1	1
3	213	3	525	100	20	1	525	50	10	2	505	0	15	3	1	1	1
3	213	1	505	0	20	3	525	100	10	1	525	50	10	2	1	1	1
3	213	2	545	50	10	2	505	0	10	3	545	100	20	1	1	1	1
3	213	3	545	50	10	2	545	0	20	1	505	100	10	3	1	1	1
3	213	1	505	0	10	1	525	100	20	3	545	50	15	2	1	1	1
3	214	3	545	50	15	2	505	100	20	3	525	0	15	1	1	1	1
3	214	2	525	100	15	3	505	0	15	1	545	50	20	2	1	1	1
3	214	3	525	0	20	3	545	50	15	2	505	100	10	1	1	1	1
3	214	1	505	100	15	1	545	50	15	2	525	0	20	3	1	1	1
3	214	1	525	100	20	1	525	50	10	2	505	0	15	3	1	1	1
3	214	2	505	0	20	3	525	100	10	1	525	50	10	2	1	1	1
3	214	2	545	50	10	2	505	0	10	3	545	100	20	1	1	1	1
3	214	3	545	50	10	2	545	0	20	1	505	100	10	3	1	1	1
3	214	1	505	0	10	1	525	100	20	3	545	50	15	2	1	1	1
3	215	2	545	50	15	2	505	100	20	3	525	0	15	1	1	1	1
3	215	2	525	100	15	3	505	0	15	1	545	50	20	2	1	1	1
3	215	3	525	0	20	3	545	50	15	2	505	100	10	1	1	1	1
3	215	1	505	100	15	1	545	50	15	2	525	0	20	3	1	1	1
3	215	3	525	100	20	1	525	50	10	2	505	0	15	3	1	1	1
3	215	1	505	0	20	3	525	100	10	1	525	50	10	2	1	1	1
3	215	2	545	50	10	2	505	0	10	3	545	100	20	1	1	1	1
3	215	3	545	50	10	2	545	0	20	1	505	100	10	3	1	1	1
3	215	1	505	0	10	1	525	100	20	3	545	50	15	2	1	1	1
3	216	2	545	50	15	2	505	100	20	3	525	0	15	1	1	1	1
3	216	2	525	100	15	3	505	0	15	1	545	50	20	2	1	1	1
3	216	3	525	0	20	3	545	50	15	2	505	100	10	1	1	1	1
3	216	1	505	100	15	1	545	50	15	2	525	0	20	3	1	1	1
3	216	3	525	100	20	1	525	50	10	2	505	0	15	3	1	1	1
3	216	1	505	0	20	3	525	100	10	1	525	50	10	2	1	1	1
3	216	2	545	50	10	2	505	0	10	3	545	100	20	1	1	1	1
3	216	3	545	50	10	2	545	0	20	1	505	100	10	3	1	1	1
3	216	1	505	0	10	1	525	100	20	3	545	50	15	2	1	1	1
3	217	3	545	50	15	2	505	100	20	3	525	0	15	1	1	1	1
3	217	2	525	100	15	3	505	0	15	1	545	50	20	2	1	1	1
3	217	3	525	0	20	3	545	50	15	2	505	100	10	1	1	1	1
3	217	1	505	100	15	1	545	50	15	2	525	0	20	3	1	1	1
3	217	1	525	100	20	1	525	50	10	2	505	0	15	3	1	1	1
3	217	2	505	0	20	3	525	100	10	1	525	50	10	2	1	1	1
3	217	3	545	50	10	2	505	0	10	3	545	100	20	1	1	1	1
3	217	3	545	50	10	2	545	0	20	1	505	100	10	3	1	1	1
3	217	1	505	0	10	1	525	100	20	3	545	50	15	2	1	1	1
3	218	2	545	50	15	2	505	100	20	3	525	0	15	1	1	1	1
3	218	2	525	100	15	3	505	0	15	1	545	50	20	2	1	1	1
3	218	1	525	0	20	3	545	50	15	2	505	100	10	1	1	1	1
3	218	1	505	100	15	1	545	50	15	2	525	0	20	3	1	1	1
3	218	1	525	100	20	1	525	50	10	2	505	0	15	3	1	1	1
3	218	1	505	0	20	3	525	100	10	1	525	50	10	2	1	1	1
3	218	3	545	50	10	2	505	0	10	3	545	100	20	1	1	1	1
3	218	3	545	50	10	2	545	0	20	1	505	100	10	3	1	1	1
3	218	2	505	0	10	1	525	100	20	3	545	50	15	2	1	1	1
3	219	2	545	50	15	2	505	100	20	3	525	0	15	1	1	1	1
3	219	3	525	100	15	3	505	0	15	1	545	50	20	2	1	1	1
3	219	2	525	0	20	3	545	50	15	2	505	100	10	1	1	1	1
3	219	3	505	100	15	1	545	50	15	2	525	0	20	3	1	1	1
3	219	2	525	100	20	1	525	50	10	2	505	0	15	3	1	1	1
3	219	3	505	0	20	3	525	100	10	1	525	50	10	2	1	1	1
3	219	1	545	50	10	2	505	0	10	3	545	100	20	1	1	1	1
3	219	1	545	50	10	2	545	0	20	1	505	100	10	3	1	1	1
3	219	3	505	0	10	1	525	100	20	3	545	50	15	2	1	1	1
3	220	2	545	50	15	2	505	100	20	3	525	0	15	1	1	1	1
3	220	1	525	100	15	3	505	0	15	1	545	50	20	2	1	1	1
3	220	3	525	0	20	3	545	50	15	2	505	100	10	1	1	1	1
3	220	1	505	100	15	1	545	50	15	2	525	0	20	3	1	1	1
3	220	1	525	100	20	1	525	50	10	2	505	0	15	3	1	1	1
3	220	2	505	0	20	3	525	100	10	1	525	50	10	2	1	1	1
3	220	3	545	50	10	2	505	0	10	3	545	100	20	1	1	1	1
3	220	3	545	50	10	2	545	0	20	1	505	100	10	3	1	1	1
3	220	1	505	0	10	1	525	100	20	3	545	50	15	2	1	1	1
3	224	2	545	50	15	2	505	100	20	3	525	0	15	1	1	1	1
3	224	2	525	100	15	3	505	0	15	1	545	50	20	2	1	1	1
3	224	3	525	0	20	3	545	50	15	2	505	100	10	1	1	1	1
3	224	1	505	100	15	1	545	50	15	2	525	0	20	3	1	1	1
3	224	3	525	100	20	1	525	50	10	2	505	0	15	3	1	1	1
3	224	1	505	0	20	3	525	100	10	1	525	50	10	2	1	1	1
3	224	2	545	50	10	2	505	0	10	3	545	100	20	1	1	1	1
3	224	3	545	50	10	2	545	0	20	1	505	100	10	3	1	1	1
3	224	1	505	0	10	1	525	100	20	3	545	50	15	2	1	1	1
3	226	1	545	50	15	2	505	100	20	3	525	0	15	1	1	1	1
3	226	2	525	100	15	3	505	0	15	1	545	50	20	2	1	1	1
3	226	3	525	0	20	3	545	50	15	2	505	100	10	1	1	1	1
3	226	1	505	100	15	1	545	50	15	2	525	0	20	3	1	1	1
3	226	1	525	100	20	1	525	50	10	2	505	0	15	3	1	1	1
3	226	2	505	0	20	3	525	100	10	1	525	50	10	2	1	1	1
3	226	3	545	50	10	2	505	0	10	3	545	100	20	1	1	1	1
3	226	3	545	50	10	2	545	0	20	1	505	100	10	3	1	1	1
3	226	3	505	0	10	1	525	100	20	3	545	50	15	2	1	1	1
3	227	3	545	50	15	2	505	100	20	3	525	0	15	1	1	1	1
3	227	2	525	100	15	3	505	0	15	1	545	50	20	2	1	1	1
3	227	2	525	0	20	3	545	50	15	2	505	100	10	1	1	1	1
3	227	1	505	100	15	1	545	50	15	2	525	0	20	3	1	1	1
3	227	1	525	100	20	1	525	50	10	2	505	0	15	3	1	1	1
3	227	1	505	0	20	3	525	100	10	1	525	50	10	2	1	1	1
3	227	3	545	50	10	2	505	0	10	3	545	100	20	1	1	1	1
3	227	2	545	50	10	2	545	0	20	1	505	100	10	3	1	1	1
3	227	3	505	0	10	1	525	100	20	3	545	50	15	2	1	1	1
3	228	2	545	50	15	2	505	100	20	3	525	0	15	1	1	1	1
3	228	2	525	100	15	3	505	0	15	1	545	50	20	2	1	1	1
3	228	1	525	0	20	3	545	50	15	2	505	100	10	1	1	1	1
3	228	1	505	100	15	1	545	50	15	2	525	0	20	3	1	1	1
3	228	3	525	100	20	1	525	50	10	2	505	0	15	3	1	1	1
3	228	1	505	0	20	3	525	100	10	1	525	50	10	2	1	1	1
3	228	2	545	50	10	2	505	0	10	3	545	100	20	1	1	1	1
3	228	3	545	50	10	2	545	0	20	1	505	100	10	3	1	1	1
3	228	2	505	0	10	1	525	100	20	3	545	50	15	2	1	1	1
3	229	2	545	50	15	2	505	100	20	3	525	0	15	1	1	1	1
3	229	1	525	100	15	3	505	0	15	1	545	50	20	2	1	1	1
3	229	3	525	0	20	3	545	50	15	2	505	100	10	1	1	1	1
3	229	1	505	100	15	1	545	50	15	2	525	0	20	3	1	1	1
3	229	1	525	100	20	1	525	50	10	2	505	0	15	3	1	1	1
3	229	1	505	0	20	3	525	100	10	1	525	50	10	2	1	1	1
3	229	3	545	50	10	2	505	0	10	3	545	100	20	1	1	1	1
3	229	3	545	50	10	2	545	0	20	1	505	100	10	3	1	1	1
3	229	2	505	0	10	1	525	100	20	3	545	50	15	2	1	1	1
3	230	2	545	50	15	2	505	100	20	3	525	0	15	1	1	1	1
3	230	2	525	100	15	3	505	0	15	1	545	50	20	2	1	1	1
3	230	1	525	0	20	3	545	50	15	2	505	100	10	1	1	1	1
3	230	1	505	100	15	1	545	50	15	2	525	0	20	3	1	1	1
3	230	3	525	100	20	1	525	50	10	2	505	0	15	3	1	1	1
3	230	1	505	0	20	3	525	100	10	1	525	50	10	2	1	1	1
3	230	3	545	50	10	2	505	0	10	3	545	100	20	1	1	1	1
3	230	2	545	50	10	2	545	0	20	1	505	100	10	3	1	1	1
3	230	2	505	0	10	1	525	100	20	3	545	50	15	2	1	1	1
3	231	2	545	50	15	2	505	100	20	3	525	0	15	1	1	1	1
3	231	2	525	100	15	3	505	0	15	1	545	50	20	2	1	1	1
3	231	1	525	0	20	3	545	50	15	2	505	100	10	1	1	1	1
3	231	3	505	100	15	1	545	50	15	2	525	0	20	3	1	1	1
3	231	1	525	100	20	1	525	50	10	2	505	0	15	3	1	1	1
3	231	1	505	0	20	3	525	100	10	1	525	50	10	2	1	1	1
3	231	3	545	50	10	2	505	0	10	3	545	100	20	1	1	1	1
3	231	2	545	50	10	2	545	0	20	1	505	100	10	3	1	1	1
3	231	2	505	0	10	1	525	100	20	3	545	50	15	2	1	1	1
3	232	2	545	50	15	2	505	100	20	3	525	0	15	1	1	1	1
3	232	3	525	100	15	3	505	0	15	1	545	50	20	2	1	1	1
3	232	1	525	0	20	3	545	50	15	2	505	100	10	1	1	1	1
3	232	3	505	100	15	1	545	50	15	2	525	0	20	3	1	1	1
3	232	1	525	100	20	1	525	50	10	2	505	0	15	3	1	1	1
3	232	1	505	0	20	3	525	100	10	1	525	50	10	2	1	1	1
3	232	3	545	50	10	2	505	0	10	3	545	100	20	1	1	1	1
3	232	2	545	50	10	2	545	0	20	1	505	100	10	3	1	1	1
3	232	2	505	0	10	1	525	100	20	3	545	50	15	2	1	1	1
3	233	2	545	50	15	2	505	100	20	3	525	0	15	1	1	1	1
3	233	2	525	100	15	3	505	0	15	1	545	50	20	2	1	1	1
3	233	3	525	0	20	3	545	50	15	2	505	100	10	1	1	1	1
3	233	1	505	100	15	1	545	50	15	2	525	0	20	3	1	1	1
3	233	3	525	100	20	1	525	50	10	2	505	0	15	3	1	1	1
3	233	1	505	0	20	3	525	100	10	1	525	50	10	2	1	1	1
3	233	2	545	50	10	2	505	0	10	3	545	100	20	1	1	1	1
3	233	3	545	50	10	2	545	0	20	1	505	100	10	3	1	1	1
3	233	1	505	0	10	1	525	100	20	3	545	50	15	2	1	1	1
3	234	2	545	50	15	2	505	100	20	3	525	0	15	1	1	1	1
3	234	3	525	100	15	3	505	0	15	1	545	50	20	2	1	1	1
3	234	1	525	0	20	3	545	50	15	2	505	100	10	1	1	1	1
3	234	3	505	100	15	1	545	50	15	2	525	0	20	3	1	1	1
3	234	1	525	100	20	1	525	50	10	2	505	0	15	3	1	1	1
3	234	1	505	0	20	3	525	100	10	1	525	50	10	2	1	1	1
3	234	3	545	50	10	2	505	0	10	3	545	100	20	1	1	1	1
3	234	2	545	50	10	2	545	0	20	1	505	100	10	3	1	1	1
3	234	2	505	0	10	1	525	100	20	3	545	50	15	2	1	1	1
3	235	2	545	50	15	2	505	100	20	3	525	0	15	1	1	1	1
3	235	3	525	100	15	3	505	0	15	1	545	50	20	2	1	1	1
3	235	1	525	0	20	3	545	50	15	2	505	100	10	1	1	1	1
3	235	3	505	100	15	1	545	50	15	2	525	0	20	3	1	1	1
3	235	1	525	100	20	1	525	50	10	2	505	0	15	3	1	1	1
3	235	1	505	0	20	3	525	100	10	1	525	50	10	2	1	1	1
3	235	3	545	50	10	2	505	0	10	3	545	100	20	1	1	1	1
3	235	2	545	50	10	2	545	0	20	1	505	100	10	3	1	1	1
3	235	2	505	0	10	1	525	100	20	3	545	50	15	2	1	1	1
3	236	2	545	50	15	2	505	100	20	3	525	0	15	1	1	1	1
3	236	2	525	100	15	3	505	0	15	1	545	50	20	2	1	1	1
3	236	3	525	0	20	3	545	50	15	2	505	100	10	1	1	1	1
3	236	1	505	100	15	1	545	50	15	2	525	0	20	3	1	1	1
3	236	3	525	100	20	1	525	50	10	2	505	0	15	3	1	1	1
3	236	1	505	0	20	3	525	100	10	1	525	50	10	2	1	1	1
3	236	2	545	50	10	2	505	0	10	3	545	100	20	1	1	1	1
3	236	3	545	50	10	2	545	0	20	1	505	100	10	3	1	1	1
3	236	1	505	0	10	1	525	100	20	3	545	50	15	2	1	1	1
3	237	3	545	50	15	2	505	100	20	3	525	0	15	1	1	1	1
3	237	2	525	100	15	3	505	0	15	1	545	50	20	2	1	1	1
3	237	3	525	0	20	3	545	50	15	2	505	100	10	1	1	1	1
3	237	1	505	100	15	1	545	50	15	2	525	0	20	3	1	1	1
3	237	1	525	100	20	1	525	50	10	2	505	0	15	3	1	1	1
3	237	2	505	0	20	3	525	100	10	1	525	50	10	2	1	1	1
3	237	3	545	50	10	2	505	0	10	3	545	100	20	1	1	1	1
3	237	2	545	50	10	2	545	0	20	1	505	100	10	3	1	1	1
3	237	1	505	0	10	1	525	100	20	3	545	50	15	2	1	1	1
3	238	1	545	50	15	2	505	100	20	3	525	0	15	1	1	1	1
3	238	3	525	100	15	3	505	0	15	1	545	50	20	2	1	1	1
3	238	3	525	0	20	3	545	50	15	2	505	100	10	1	1	1	1
3	238	1	505	100	15	1	545	50	15	2	525	0	20	3	1	1	1
3	238	1	525	100	20	1	525	50	10	2	505	0	15	3	1	1	1
3	238	2	505	0	20	3	525	100	10	1	525	50	10	2	1	1	1
3	238	3	545	50	10	2	505	0	10	3	545	100	20	1	1	1	1
3	238	1	545	50	10	2	545	0	20	1	505	100	10	3	1	1	1
3	238	3	505	0	10	1	525	100	20	3	545	50	15	2	1	1	1
3	239	2	545	50	15	2	505	100	20	3	525	0	15	1	1	1	1
3	239	1	525	100	15	3	505	0	15	1	545	50	20	2	1	1	1
