ID	CHOICE	STORES1	TRANSPORT1	CITY1	NOISE1	GREEN1	FOREIGN1	STORES2	TRANSPORT2	CITY2	NOISE2	GREEN2	FOREIGN2	STORES3	TRANSPORT3	CITY3	NOISE3	GREEN3	FOREIGN3	AGE_2	AGE_3	WOMAN_1	HOMEOWNER_1	CAROWNER_1	RESPCITY_2	RESPCITY_3	RESPCITY_4	JOB_1	NONWESTERN_1	WESTERN_1	draw	train_set	test_set
159	3	10	15	1	3	1	0.4	15	2	2	4	2	0.1	2	5	4	1	3	0.2	1	0	0	0	0	0	0	0	1	0	0	0.3172854818203209	True	False
159	3	15	15	5	4	4	0.4	2	2	1	1	1	0.1	5	5	2	2	2	0.2	1	0	0	0	0	0	0	0	1	0	0	0.3172854818203209	True	False
161	1	5	15	2	1	2	0.3	10	2	4	2	3	0.4	15	5	5	3	4	0.1	1	0	1	1	1	1	0	0	1	0	0	0.4148262119536318	True	False
161	2	2	15	4	2	3	0.3	5	2	5	3	4	0.4	10	5	1	4	1	0.1	1	0	1	1	1	1	0	0	1	0	0	0.4148262119536318	True	False
161	2	5	5	1	1	3	0.2	10	10	2	2	4	0.3	15	15	4	3	1	0.4	1	0	1	1	1	1	0	0	1	0	0	0.4148262119536318	True	False
161	2	15	15	4	1	2	0.1	2	2	5	2	3	0.2	5	5	1	3	4	0.3	1	0	1	1	1	1	0	0	1	0	0	0.4148262119536318	True	False
165	1	15	10	1	3	3	0.3	2	15	2	4	4	0.4	5	2	4	1	1	0.1	1	0	0	0	1	0	0	0	1	0	0	0.8663091578833659	False	True
165	1	10	5	2	3	4	0.1	15	10	4	4	1	0.2	2	15	5	1	2	0.3	1	0	0	0	1	0	0	0	1	0	0	0.8663091578833659	False	True
165	1	5	2	5	2	4	0.1	10	5	1	3	1	0.2	15	10	2	4	2	0.3	1	0	0	0	1	0	0	0	1	0	0	0.8663091578833659	False	True
165	2	5	5	2	4	1	0.3	10	10	4	1	2	0.4	15	15	5	2	3	0.1	1	0	0	0	1	0	0	0	1	0	0	0.8663091578833659	False	True
167	3	5	15	2	1	2	0.3	10	2	4	2	3	0.4	15	5	5	3	4	0.1	0	0	1	0	1	0	1	0	0	0	1	0.2504553653965067	True	False
167	2	2	15	4	2	3	0.3	5	2	5	3	4	0.4	10	5	1	4	1	0.1	0	0	1	0	1	0	1	0	0	0	1	0.2504553653965067	True	False
167	1	5	5	1	1	3	0.2	10	10	2	2	4	0.3	15	15	4	3	1	0.4	0	0	1	0	1	0	1	0	0	0	1	0.2504553653965067	True	False
167	2	15	15	4	1	2	0.1	2	2	5	2	3	0.2	5	5	1	3	4	0.3	0	0	1	0	1	0	1	0	0	0	1	0.2504553653965067	True	False
168	3	15	10	2	2	1	0.2	2	15	4	3	2	0.3	5	2	5	4	3	0.4	1	0	1	0	0	0	0	0	1	0	0	0.48303426426270435	True	False
168	2	15	2	1	2	4	0.3	2	5	2	3	1	0.4	5	10	4	4	2	0.1	1	0	1	0	0	0	0	0	1	0	0	0.48303426426270435	True	False
168	1	2	10	2	1	4	0.4	5	15	4	2	1	0.1	10	2	5	3	2	0.2	1	0	1	0	0	0	0	0	1	0	0	0.48303426426270435	True	False
168	2	5	10	4	2	1	0.4	10	15	5	3	2	0.1	15	2	1	4	3	0.2	1	0	1	0	0	0	0	0	1	0	0	0.48303426426270435	True	False
173	1	5	15	2	1	2	0.3	10	2	4	2	3	0.4	15	5	5	3	4	0.1	1	0	0	0	1	0	1	0	1	0	0	0.985559785610705	False	True
173	1	2	15	4	2	3	0.3	5	2	5	3	4	0.4	10	5	1	4	1	0.1	1	0	0	0	1	0	1	0	1	0	0	0.985559785610705	False	True
173	1	5	5	1	1	3	0.2	10	10	2	2	4	0.3	15	15	4	3	1	0.4	1	0	0	0	1	0	1	0	1	0	0	0.985559785610705	False	True
173	2	15	15	4	1	2	0.1	2	2	5	2	3	0.2	5	5	1	3	4	0.3	1	0	0	0	1	0	1	0	1	0	0	0.985559785610705	False	True
182	2	2	2	1	1	1	0.1	5	5	2	2	2	0.2	10	10	4	3	3	0.3	1	0	1	0	1	1	0	0	1	0	0	0.5194851192598093	True	False
182	1	5	10	5	3	3	0.1	10	15	1	4	4	0.2	15	2	2	1	1	0.3	1	0	1	0	1	1	0	0	1	0	0	0.5194851192598093	True	False
182	3	2	5	4	3	4	0.3	5	10	5	4	1	0.4	10	15	1	1	2	0.1	1	0	1	0	1	1	0	0	1	0	0	0.5194851192598093	True	False
182	2	10	15	2	2	3	0.1	15	2	4	3	4	0.2	2	5	5	4	1	0.3	1	0	1	0	1	1	0	0	1	0	0	0.5194851192598093	True	False
186	2	15	10	2	2	1	0.2	2	15	4	3	2	0.3	5	2	5	4	3	0.4	1	0	1	0	0	0	1	0	1	0	1	0.6128945257629677	True	False
186	2	15	2	1	2	4	0.3	2	5	2	3	1	0.4	5	10	4	4	2	0.1	1	0	1	0	0	0	1	0	1	0	1	0.6128945257629677	True	False
186	1	2	10	2	1	4	0.4	5	15	4	2	1	0.1	10	2	5	3	2	0.2	1	0	1	0	0	0	1	0	1	0	1	0.6128945257629677	True	False
186	1	5	10	4	2	1	0.4	10	15	5	3	2	0.1	15	2	1	4	3	0.2	1	0	1	0	0	0	1	0	1	0	1	0.6128945257629677	True	False
187	1	10	5	1	2	2	0.4	15	10	2	3	3	0.1	2	15	4	4	4	0.2	1	0	1	0	0	0	1	0	1	0	0	0.12062866599032374	True	False
187	3	15	5	4	4	1	0.1	2	10	5	1	2	0.2	5	15	1	2	3	0.3	1	0	1	0	0	0	1	0	1	0	0	0.12062866599032374	True	False
187	1	10	15	1	3	1	0.4	15	2	2	4	2	0.1	2	5	4	1	3	0.2	1	0	1	0	0	0	1	0	1	0	0	0.12062866599032374	True	False
187	2	15	15	5	4	4	0.4	2	2	1	1	1	0.1	5	5	2	2	2	0.2	1	0	1	0	0	0	1	0	1	0	0	0.12062866599032374	True	False
196	1	10	5	1	2	2	0.4	15	10	2	3	3	0.1	2	15	4	4	4	0.2	1	0	1	0	1	1	0	0	1	0	0	0.8263408005068332	False	True
196	2	15	5	4	4	1	0.1	2	10	5	1	2	0.2	5	15	1	2	3	0.3	1	0	1	0	1	1	0	0	1	0	0	0.8263408005068332	False	True
196	3	10	15	1	3	1	0.4	15	2	2	4	2	0.1	2	5	4	1	3	0.2	1	0	1	0	1	1	0	0	1	0	0	0.8263408005068332	False	True
196	3	15	15	5	4	4	0.4	2	2	1	1	1	0.1	5	5	2	2	2	0.2	1	0	1	0	1	1	0	0	1	0	0	0.8263408005068332	False	True
202	1	10	10	4	1	4	0.2	15	15	5	2	1	0.3	2	2	1	3	2	0.4	0	1	1	0	1	0	0	1	0	0	0	0.6030601284109274	True	False
202	1	10	10	5	4	2	0.3	15	15	1	1	3	0.4	2	2	2	2	4	0.1	0	1	1	0	1	0	0	1	0	0	0	0.6030601284109274	True	False
202	2	5	2	4	3	2	0.4	10	5	5	4	3	0.1	15	10	1	1	4	0.2	0	1	1	0	1	0	0	1	0	0	0	0.6030601284109274	True	False
202	2	2	10	1	4	2	0.1	5	15	2	1	3	0.2	10	2	4	2	4	0.3	0	1	1	0	1	0	0	1	0	0	0	0.6030601284109274	True	False
207	3	5	15	2	1	2	0.3	10	2	4	2	3	0.4	15	5	5	3	4	0.1	1	0	0	0	1	1	0	0	1	0	0	0.5450680064664649	True	False
207	2	2	15	4	2	3	0.3	5	2	5	3	4	0.4	10	5	1	4	1	0.1	1	0	0	0	1	1	0	0	1	0	0	0.5450680064664649	True	False
207	1	5	5	1	1	3	0.2	10	10	2	2	4	0.3	15	15	4	3	1	0.4	1	0	0	0	1	1	0	0	1	0	0	0.5450680064664649	True	False
207	2	15	15	4	1	2	0.1	2	2	5	2	3	0.2	5	5	1	3	4	0.3	1	0	0	0	1	1	0	0	1	0	0	0.5450680064664649	True	False
208	2	15	10	2	2	1	0.2	2	15	4	3	2	0.3	5	2	5	4	3	0.4	1	0	0	0	0	0	0	1	1	0	1	0.3427638337743084	True	False
208	1	15	2	1	2	4	0.3	2	5	2	3	1	0.4	5	10	4	4	2	0.1	1	0	0	0	0	0	0	1	1	0	1	0.3427638337743084	True	False
208	1	2	10	2	1	4	0.4	5	15	4	2	1	0.1	10	2	5	3	2	0.2	1	0	0	0	0	0	0	1	1	0	1	0.3427638337743084	True	False
208	1	5	10	4	2	1	0.4	10	15	5	3	2	0.1	15	2	1	4	3	0.2	1	0	0	0	0	0	0	1	1	0	1	0.3427638337743084	True	False
211	1	10	10	4	1	4	0.2	15	15	5	2	1	0.3	2	2	1	3	2	0.4	1	0	1	0	1	0	0	1	1	0	1	0.3041207890271841	True	False
211	3	10	10	5	4	2	0.3	15	15	1	1	3	0.4	2	2	2	2	4	0.1	1	0	1	0	1	0	0	1	1	0	1	0.3041207890271841	True	False
211	3	5	2	4	3	2	0.4	10	5	5	4	3	0.1	15	10	1	1	4	0.2	1	0	1	0	1	0	0	1	1	0	1	0.3041207890271841	True	False
211	2	2	10	1	4	2	0.1	5	15	2	1	3	0.2	10	2	4	2	4	0.3	1	0	1	0	1	0	0	1	1	0	1	0.3041207890271841	True	False
212	3	5	15	2	1	2	0.3	10	2	4	2	3	0.4	15	5	5	3	4	0.1	1	0	1	0	1	0	0	0	1	0	0	0.4170222110247016	True	False
212	1	2	15	4	2	3	0.3	5	2	5	3	4	0.4	10	5	1	4	1	0.1	1	0	1	0	1	0	0	0	1	0	0	0.4170222110247016	True	False
212	1	5	5	1	1	3	0.2	10	10	2	2	4	0.3	15	15	4	3	1	0.4	1	0	1	0	1	0	0	0	1	0	0	0.4170222110247016	True	False
212	3	15	15	4	1	2	0.1	2	2	5	2	3	0.2	5	5	1	3	4	0.3	1	0	1	0	1	0	0	0	1	0	0	0.4170222110247016	True	False
220	1	10	10	4	1	4	0.2	15	15	5	2	1	0.3	2	2	1	3	2	0.4	0	1	0	0	1	0	0	1	0	0	0	0.6813007657927966	True	False
220	3	10	10	5	4	2	0.3	15	15	1	1	3	0.4	2	2	2	2	4	0.1	0	1	0	0	1	0	0	1	0	0	0	0.6813007657927966	True	False
220	3	5	2	4	3	2	0.4	10	5	5	4	3	0.1	15	10	1	1	4	0.2	0	1	0	0	1	0	0	1	0	0	0	0.6813007657927966	True	False
220	3	2	10	1	4	2	0.1	5	15	2	1	3	0.2	10	2	4	2	4	0.3	0	1	0	0	1	0	0	1	0	0	0	0.6813007657927966	True	False
224	1	10	5	1	2	2	0.4	15	10	2	3	3	0.1	2	15	4	4	4	0.2	1	0	0	0	0	0	0	0	1	0	0	0.8754568417951749	False	True
224	3	15	5	4	4	1	0.1	2	10	5	1	2	0.2	5	15	1	2	3	0.3	1	0	0	0	0	0	0	0	1	0	0	0.8754568417951749	False	True
224	3	10	15	1	3	1	0.4	15	2	2	4	2	0.1	2	5	4	1	3	0.2	1	0	0	0	0	0	0	0	1	0	0	0.8754568417951749	False	True
224	2	15	15	5	4	4	0.4	2	2	1	1	1	0.1	5	5	2	2	2	0.2	1	0	0	0	0	0	0	0	1	0	0	0.8754568417951749	False	True
229	1	15	10	1	3	3	0.3	2	15	2	4	4	0.4	5	2	4	1	1	0.1	1	0	1	0	1	0	1	0	1	0	0	0.5104223374780111	True	False
229	1	10	5	2	3	4	0.1	15	10	4	4	1	0.2	2	15	5	1	2	0.3	1	0	1	0	1	0	1	0	1	0	0	0.5104223374780111	True	False
229	1	5	2	5	2	4	0.1	10	5	1	3	1	0.2	15	10	2	4	2	0.3	1	0	1	0	1	0	1	0	1	0	0	0.5104223374780111	True	False
229	2	5	5	2	4	1	0.3	10	10	4	1	2	0.4	15	15	5	2	3	0.1	1	0	1	0	1	0	1	0	1	0	0	0.5104223374780111	True	False
234	1	15	10	2	2	1	0.2	2	15	4	3	2	0.3	5	2	5	4	3	0.4	1	0	0	0	0	0	0	1	1	0	0	0.6693137829622723	True	False
234	1	15	2	1	2	4	0.3	2	5	2	3	1	0.4	5	10	4	4	2	0.1	1	0	0	0	0	0	0	1	1	0	0	0.6693137829622723	True	False
234	1	2	10	2	1	4	0.4	5	15	4	2	1	0.1	10	2	5	3	2	0.2	1	0	0	0	0	0	0	1	1	0	0	0.6693137829622723	True	False
234	1	5	10	4	2	1	0.4	10	15	5	3	2	0.1	15	2	1	4	3	0.2	1	0	0	0	0	0	0	1	1	0	0	0.6693137829622723	True	False
242	2	5	15	2	1	2	0.3	10	2	4	2	3	0.4	15	5	5	3	4	0.1	1	0	0	0	1	0	1	0	1	0	1	0.5859365525622129	True	False
242	3	2	15	4	2	3	0.3	5	2	5	3	4	0.4	10	5	1	4	1	0.1	1	0	0	0	1	0	1	0	1	0	1	0.5859365525622129	True	False
242	1	5	5	1	1	3	0.2	10	10	2	2	4	0.3	15	15	4	3	1	0.4	1	0	0	0	1	0	1	0	1	0	1	0.5859365525622129	True	False
242	2	15	15	4	1	2	0.1	2	2	5	2	3	0.2	5	5	1	3	4	0.3	1	0	0	0	1	0	1	0	1	0	1	0.5859365525622129	True	False
251	1	10	10	4	1	4	0.2	15	15	5	2	1	0.3	2	2	1	3	2	0.4	0	1	1	1	1	0	1	0	1	0	0	0.6249035020955999	True	False
251	3	10	10	5	4	2	0.3	15	15	1	1	3	0.4	2	2	2	2	4	0.1	0	1	1	1	1	0	1	0	1	0	0	0.6249035020955999	True	False
251	3	5	2	4	3	2	0.4	10	5	5	4	3	0.1	15	10	1	1	4	0.2	0	1	1	1	1	0	1	0	1	0	0	0.6249035020955999	True	False
251	2	2	10	1	4	2	0.1	5	15	2	1	3	0.2	10	2	4	2	4	0.3	0	1	1	1	1	0	1	0	1	0	0	0.6249035020955999	True	False
255	2	10	5	1	2	2	0.4	15	10	2	3	3	0.1	2	15	4	4	4	0.2	0	0	1	0	0	0	1	0	1	0	0	0.6746890509878248	True	False
255	3	15	5	4	4	1	0.1	2	10	5	1	2	0.2	5	15	1	2	3	0.3	0	0	1	0	0	0	1	0	1	0	0	0.6746890509878248	True	False
255	3	10	15	1	3	1	0.4	15	2	2	4	2	0.1	2	5	4	1	3	0.2	0	0	1	0	0	0	1	0	1	0	0	0.6746890509878248	True	False
255	3	15	15	5	4	4	0.4	2	2	1	1	1	0.1	5	5	2	2	2	0.2	0	0	1	0	0	0	1	0	1	0	0	0.6746890509878248	True	False
256	3	15	10	2	2	1	0.2	2	15	4	3	2	0.3	5	2	5	4	3	0.4	0	1	1	1	1	0	1	0	1	0	0	0.8423424376202573	False	True
256	1	15	2	1	2	4	0.3	2	5	2	3	1	0.4	5	10	4	4	2	0.1	0	1	1	1	1	0	1	0	1	0	0	0.8423424376202573	False	True
256	1	2	10	2	1	4	0.4	5	15	4	2	1	0.1	10	2	5	3	2	0.2	0	1	1	1	1	0	1	0	1	0	0	0.8423424376202573	False	True
256	2	5	10	4	2	1	0.4	10	15	5	3	2	0.1	15	2	1	4	3	0.2	0	1	1	1	1	0	1	0	1	0	0	0.8423424376202573	False	True
259	3	10	10	4	1	4	0.2	15	15	5	2	1	0.3	2	2	1	3	2	0.4	1	0	1	0	0	0	0	0	1	1	0	0.08319498833243877	True	False
259	3	10	10	5	4	2	0.3	15	15	1	1	3	0.4	2	2	2	2	4	0.1	1	0	1	0	0	0	0	0	1	1	0	0.08319498833243877	True	False
259	3	5	2	4	3	2	0.4	10	5	5	4	3	0.1	15	10	1	1	4	0.2	1	0	1	0	0	0	0	0	1	1	0	0.08319498833243877	True	False
259	2	2	10	1	4	2	0.1	5	15	2	1	3	0.2	10	2	4	2	4	0.3	1	0	1	0	0	0	0	0	1	1	0	0.08319498833243877	True	False
263	2	15	5	5	1	3	0.4	2	10	1	2	4	0.1	5	15	2	3	1	0.2	1	0	1	1	1	1	0	0	1	0	0	0.7636828414433382	True	False
263	3	5	15	1	4	4	0.2	10	2	2	1	1	0.3	15	5	4	2	2	0.4	1	0	1	1	1	1	0	0	1	0	0	0.7636828414433382	True	False
263	3	15	2	2	3	2	0.2	2	5	4	4	3	0.3	5	10	5	1	4	0.4	1	0	1	1	1	1	0	0	1	0	0	0.7636828414433382	True	False
263	3	10	2	5	1	1	0.3	15	5	1	2	2	0.4	2	10	2	3	3	0.1	1	0	1	1	1	1	0	0	1	0	0	0.7636828414433382	True	False
272	1	10	5	1	2	2	0.4	15	10	2	3	3	0.1	2	15	4	4	4	0.2	1	0	0	0	1	0	0	0	1	0	0	0.243666374536874	True	False
272	2	15	5	4	4	1	0.1	2	10	5	1	2	0.2	5	15	1	2	3	0.3	1	0	0	0	1	0	0	0	1	0	0	0.243666374536874	True	False
272	3	10	15	1	3	1	0.4	15	2	2	4	2	0.1	2	5	4	1	3	0.2	1	0	0	0	1	0	0	0	1	0	0	0.243666374536874	True	False
272	3	15	15	5	4	4	0.4	2	2	1	1	1	0.1	5	5	2	2	2	0.2	1	0	0	0	1	0	0	0	1	0	0	0.243666374536874	True	False
282	2	15	5	5	1	3	0.4	2	10	1	2	4	0.1	5	15	2	3	1	0.2	1	0	0	0	0	1	0	0	1	0	0	0.19422296057877086	True	False
282	3	5	15	1	4	4	0.2	10	2	2	1	1	0.3	15	5	4	2	2	0.4	1	0	0	0	0	1	0	0	1	0	0	0.19422296057877086	True	False
282	3	15	2	2	3	2	0.2	2	5	4	4	3	0.3	5	10	5	1	4	0.4	1	0	0	0	0	1	0	0	1	0	0	0.19422296057877086	True	False
282	2	10	2	5	1	1	0.3	15	5	1	2	2	0.4	2	10	2	3	3	0.1	1	0	0	0	0	1	0	0	1	0	0	0.19422296057877086	True	False
289	2	10	5	1	2	2	0.4	15	10	2	3	3	0.1	2	15	4	4	4	0.2	1	0	1	0	1	0	0	0	0	0	0	0.5724569574914731	True	False
289	3	15	5	4	4	1	0.1	2	10	5	1	2	0.2	5	15	1	2	3	0.3	1	0	1	0	1	0	0	0	0	0	0	0.5724569574914731	True	False
289	3	10	15	1	3	1	0.4	15	2	2	4	2	0.1	2	5	4	1	3	0.2	1	0	1	0	1	0	0	0	0	0	0	0.5724569574914731	True	False
289	3	15	15	5	4	4	0.4	2	2	1	1	1	0.1	5	5	2	2	2	0.2	1	0	1	0	1	0	0	0	0	0	0	0.5724569574914731	True	False
295	2	15	5	5	1	3	0.4	2	10	1	2	4	0.1	5	15	2	3	1	0.2	0	1	0	1	1	0	1	0	1	0	0	0.09571251661238711	True	False
295	1	5	15	1	4	4	0.2	10	2	2	1	1	0.3	15	5	4	2	2	0.4	0	1	0	1	1	0	1	0	1	0	0	0.09571251661238711	True	False
295	1	15	2	2	3	2	0.2	2	5	4	4	3	0.3	5	10	5	1	4	0.4	0	1	0	1	1	0	1	0	1	0	0	0.09571251661238711	True	False
295	3	10	2	5	1	1	0.3	15	5	1	2	2	0.4	2	10	2	3	3	0.1	0	1	0	1	1	0	1	0	1	0	0	0.09571251661238711	True	False
302	3	2	15	5	3	1	0.2	5	2	1	4	2	0.3	10	5	2	1	3	0.4	1	0	0	0	0	0	1	0	1	0	0	0.8853268262751396	False	True
302	2	2	2	2	4	3	0.4	5	5	4	1	4	0.1	10	10	5	2	1	0.2	1	0	0	0	0	0	1	0	1	0	0	0.8853268262751396	False	True
302	2	10	2	4	4	3	0.2	15	5	5	1	4	0.3	2	10	1	2	1	0.4	1	0	0	0	0	0	1	0	1	0	0	0.8853268262751396	False	True
302	3	2	5	5	2	2	0.2	5	10	1	3	3	0.3	10	15	2	4	4	0.4	1	0	0	0	0	0	1	0	1	0	0	0.8853268262751396	False	True
303	3	10	10	4	1	4	0.2	15	15	5	2	1	0.3	2	2	1	3	2	0.4	0	0	1	0	0	0	0	0	0	0	0	0.6272489720512687	True	False
303	3	10	10	5	4	2	0.3	15	15	1	1	3	0.4	2	2	2	2	4	0.1	0	0	1	0	0	0	0	0	0	0	0	0.6272489720512687	True	False
303	3	5	2	4	3	2	0.4	10	5	5	4	3	0.1	15	10	1	1	4	0.2	0	0	1	0	0	0	0	0	0	0	0	0.6272489720512687	True	False
303	2	2	10	1	4	2	0.1	5	15	2	1	3	0.2	10	2	4	2	4	0.3	0	0	1	0	0	0	0	0	0	0	0	0.6272489720512687	True	False
308	1	5	15	2	1	2	0.3	10	2	4	2	3	0.4	15	5	5	3	4	0.1	0	1	1	1	1	0	0	1	1	1	0	0.7234163581899548	True	False
308	3	2	15	4	2	3	0.3	5	2	5	3	4	0.4	10	5	1	4	1	0.1	0	1	1	1	1	0	0	1	1	1	0	0.7234163581899548	True	False
308	1	5	5	1	1	3	0.2	10	10	2	2	4	0.3	15	15	4	3	1	0.4	0	1	1	1	1	0	0	1	1	1	0	0.7234163581899548	True	False
308	3	15	15	4	1	2	0.1	2	2	5	2	3	0.2	5	5	1	3	4	0.3	0	1	1	1	1	0	0	1	1	1	0	0.7234163581899548	True	False
310	2	5	15	2	1	2	0.3	10	2	4	2	3	0.4	15	5	5	3	4	0.1	1	0	1	0	1	0	1	0	1	0	1	0.01612920669501683	True	False
310	1	2	15	4	2	3	0.3	5	2	5	3	4	0.4	10	5	1	4	1	0.1	1	0	1	0	1	0	1	0	1	0	1	0.01612920669501683	True	False
310	2	5	5	1	1	3	0.2	10	10	2	2	4	0.3	15	15	4	3	1	0.4	1	0	1	0	1	0	1	0	1	0	1	0.01612920669501683	True	False
310	3	15	15	4	1	2	0.1	2	2	5	2	3	0.2	5	5	1	3	4	0.3	1	0	1	0	1	0	1	0	1	0	1	0.01612920669501683	True	False
323	1	10	5	1	2	2	0.4	15	10	2	3	3	0.1	2	15	4	4	4	0.2	1	0	0	1	1	0	1	0	1	0	0	0.5944318794450425	True	False
323	2	15	5	4	4	1	0.1	2	10	5	1	2	0.2	5	15	1	2	3	0.3	1	0	0	1	1	0	1	0	1	0	0	0.5944318794450425	True	False
323	3	10	15	1	3	1	0.4	15	2	2	4	2	0.1	2	5	4	1	3	0.2	1	0	0	1	1	0	1	0	1	0	0	0.5944318794450425	True	False
323	2	15	15	5	4	4	0.4	2	2	1	1	1	0.1	5	5	2	2	2	0.2	1	0	0	1	1	0	1	0	1	0	0	0.5944318794450425	True	False
325	2	2	2	1	1	1	0.1	5	5	2	2	2	0.2	10	10	4	3	3	0.3	1	0	1	0	0	0	0	1	1	0	0	0.5567851923942887	True	False
325	2	5	10	5	3	3	0.1	10	15	1	4	4	0.2	15	2	2	1	1	0.3	1	0	1	0	0	0	0	1	1	0	0	0.5567851923942887	True	False
325	1	2	5	4	3	4	0.3	5	10	5	4	1	0.4	10	15	1	1	2	0.1	1	0	1	0	0	0	0	1	1	0	0	0.5567851923942887	True	False
325	2	10	15	2	2	3	0.1	15	2	4	3	4	0.2	2	5	5	4	1	0.3	1	0	1	0	0	0	0	1	1	0	0	0.5567851923942887	True	False
326	3	15	10	1	3	3	0.3	2	15	2	4	4	0.4	5	2	4	1	1	0.1	0	0	0	0	0	0	0	0	1	0	0	0.15895964414472274	True	False
326	1	10	5	2	3	4	0.1	15	10	4	4	1	0.2	2	15	5	1	2	0.3	0	0	0	0	0	0	0	0	1	0	0	0.15895964414472274	True	False
326	2	5	2	5	2	4	0.1	10	5	1	3	1	0.2	15	10	2	4	2	0.3	0	0	0	0	0	0	0	0	1	0	0	0.15895964414472274	True	False
326	1	5	5	2	4	1	0.3	10	10	4	1	2	0.4	15	15	5	2	3	0.1	0	0	0	0	0	0	0	0	1	0	0	0.15895964414472274	True	False
333	2	5	15	2	1	2	0.3	10	2	4	2	3	0.4	15	5	5	3	4	0.1	1	0	0	0	0	1	0	0	1	0	0	0.1530705151247731	True	False
333	2	2	15	4	2	3	0.3	5	2	5	3	4	0.4	10	5	1	4	1	0.1	1	0	0	0	0	1	0	0	1	0	0	0.1530705151247731	True	False
333	1	5	5	1	1	3	0.2	10	10	2	2	4	0.3	15	15	4	3	1	0.4	1	0	0	0	0	1	0	0	1	0	0	0.1530705151247731	True	False
333	3	15	15	4	1	2	0.1	2	2	5	2	3	0.2	5	5	1	3	4	0.3	1	0	0	0	0	1	0	0	1	0	0	0.1530705151247731	True	False
336	2	15	5	5	1	3	0.4	2	10	1	2	4	0.1	5	15	2	3	1	0.2	1	0	0	1	1	1	0	0	1	0	0	0.6955295287709109	True	False
336	3	5	15	1	4	4	0.2	10	2	2	1	1	0.3	15	5	4	2	2	0.4	1	0	0	1	1	1	0	0	1	0	0	0.6955295287709109	True	False
336	3	15	2	2	3	2	0.2	2	5	4	4	3	0.3	5	10	5	1	4	0.4	1	0	0	1	1	1	0	0	1	0	0	0.6955295287709109	True	False
336	3	10	2	5	1	1	0.3	15	5	1	2	2	0.4	2	10	2	3	3	0.1	1	0	0	1	1	1	0	0	1	0	0	0.6955295287709109	True	False
340	3	10	10	4	1	4	0.2	15	15	5	2	1	0.3	2	2	1	3	2	0.4	1	0	1	0	0	0	0	1	1	0	1	0.31876642638187636	True	False
340	3	10	10	5	4	2	0.3	15	15	1	1	3	0.4	2	2	2	2	4	0.1	1	0	1	0	0	0	0	1	1	0	1	0.31876642638187636	True	False
340	1	5	2	4	3	2	0.4	10	5	5	4	3	0.1	15	10	1	1	4	0.2	1	0	1	0	0	0	0	1	1	0	1	0.31876642638187636	True	False
340	3	2	10	1	4	2	0.1	5	15	2	1	3	0.2	10	2	4	2	4	0.3	1	0	1	0	0	0	0	1	1	0	1	0.31876642638187636	True	False
348	1	15	10	1	3	3	0.3	2	15	2	4	4	0.4	5	2	4	1	1	0.1	1	0	1	0	1	0	1	0	1	0	0	0.6919702955318197	True	False
348	1	10	5	2	3	4	0.1	15	10	4	4	1	0.2	2	15	5	1	2	0.3	1	0	1	0	1	0	1	0	1	0	0	0.6919702955318197	True	False
348	2	5	2	5	2	4	0.1	10	5	1	3	1	0.2	15	10	2	4	2	0.3	1	0	1	0	1	0	1	0	1	0	0	0.6919702955318197	True	False
348	1	5	5	2	4	1	0.3	10	10	4	1	2	0.4	15	15	5	2	3	0.1	1	0	1	0	1	0	1	0	1	0	0	0.6919702955318197	True	False
356	2	5	15	2	1	2	0.3	10	2	4	2	3	0.4	15	5	5	3	4	0.1	0	1	1	1	1	0	1	0	0	0	0	0.5543832497177721	True	False
356	2	2	15	4	2	3	0.3	5	2	5	3	4	0.4	10	5	1	4	1	0.1	0	1	1	1	1	0	1	0	0	0	0	0.5543832497177721	True	False
356	1	5	5	1	1	3	0.2	10	10	2	2	4	0.3	15	15	4	3	1	0.4	0	1	1	1	1	0	1	0	0	0	0	0.5543832497177721	True	False
356	3	15	15	4	1	2	0.1	2	2	5	2	3	0.2	5	5	1	3	4	0.3	0	1	1	1	1	0	1	0	0	0	0	0.5543832497177721	True	False
358	3	2	15	5	3	1	0.2	5	2	1	4	2	0.3	10	5	2	1	3	0.4	1	0	0	0	1	0	0	0	1	0	0	0.3889505741231446	True	False
358	2	2	2	2	4	3	0.4	5	5	4	1	4	0.1	10	10	5	2	1	0.2	1	0	0	0	1	0	0	0	1	0	0	0.3889505741231446	True	False
358	2	10	2	4	4	3	0.2	15	5	5	1	4	0.3	2	10	1	2	1	0.4	1	0	0	0	1	0	0	0	1	0	0	0.3889505741231446	True	False
358	2	2	5	5	2	2	0.2	5	10	1	3	3	0.3	10	15	2	4	4	0.4	1	0	0	0	1	0	0	0	1	0	0	0.3889505741231446	True	False
359	2	5	15	2	1	2	0.3	10	2	4	2	3	0.4	15	5	5	3	4	0.1	1	0	0	0	0	0	0	1	1	1	0	0.9251324896139861	False	True
359	2	2	15	4	2	3	0.3	5	2	5	3	4	0.4	10	5	1	4	1	0.1	1	0	0	0	0	0	0	1	1	1	0	0.9251324896139861	False	True
359	1	5	5	1	1	3	0.2	10	10	2	2	4	0.3	15	15	4	3	1	0.4	1	0	0	0	0	0	0	1	1	1	0	0.9251324896139861	False	True
359	3	15	15	4	1	2	0.1	2	2	5	2	3	0.2	5	5	1	3	4	0.3	1	0	0	0	0	0	0	1	1	1	0	0.9251324896139861	False	True
